4.400000000000000355e+00 1.186251618915182826e-01 -1.447374826719616259e-01 -1.847121746538525622e-01 -2.200578066805068123e-01 -1.950420090568004139e-01 -2.041160568713633328e-01 -2.021515337977669302e-01 -1.985016837052902827e-01 -2.002378577444660357e-01
4.500000000000000000e+00 -1.070609958837531739e-01 -3.167283748308908353e-01 -2.626908430339124911e-01 -2.678776101507900909e-01 -2.287773088171321523e-01 -2.402117060218906530e-01 -2.427949597022467931e-01 -2.428404537061154000e-01 -2.433640852113826969e-01
4.600000000000000533e+00 -2.915585067901543259e-01 -2.676943602337724104e-01 -2.740837158810171537e-01 -2.553300306494290517e-01 -2.900393632797547694e-01 -2.937685697925311312e-01 -2.915435264666620951e-01 -2.888164245762750437e-01 -2.879220212257075362e-01
4.700000000000000178e+00 -4.447177838994654797e-01 -3.574502656649854448e-01 -3.749190264491996105e-01 -3.722384898094572847e-01 -3.344560927544537599e-01 -3.407851648016243518e-01 -3.314893503495259797e-01 -3.369077160257404890e-01 -3.343194614405979315e-01
4.800000000000000711e+00 -4.127195327785552204e-01 -3.843492603197351531e-01 -3.468098941689231052e-01 -3.811161935013095414e-01 -3.860081025401790877e-01 -3.794968336348155113e-01 -3.892585494579269834e-01 -3.817852326679531672e-01 -3.825482358007894490e-01
4.900000000000000355e+00 -4.974361266563306350e-01 -4.864777130478434297e-01 -4.144497263707916379e-01 -4.113510999400313839e-01 -4.349224682776400286e-01 -4.279540723953798032e-01 -4.284022981316966683e-01 -4.314087374295919042e-01 -4.289591616838392407e-01
5.000000000000000000e+00 -3.053983253641774365e-01 -4.317720407261813054e-01 -5.238320719140985293e-01 -4.640412346381863617e-01 -4.773177470958899216e-01 -4.744741627122325833e-01 -4.701780410260828491e-01 -4.728689156216523415e-01 -4.748714429907144319e-01
5.100000000000000533e+00 -5.793426227484571589e-01 -4.684009072578526611e-01 -4.863008593957108272e-01 -5.409070544800704816e-01 -5.214896738341305849e-01 -5.141252878145640137e-01 -5.207761010057613271e-01 -5.199820496619045329e-01 -5.229851351134067183e-01
5.200000000000000178e+00 -5.021644659470949623e-01 -6.569181782735421526e-01 -5.463139430558680010e-01 -5.739999780754228009e-01 -5.777545563779447058e-01 -5.666701323433199766e-01 -5.691295081217663254e-01 -5.681958834224318799e-01 -5.702243106649353965e-01
5.300000000000000711e+00 -5.250590696245251987e-01 -5.812285160322882005e-01 -6.594332836298181233e-01 -5.998728457182512797e-01 -6.069950973469289135e-01 -6.159373880925906874e-01 -6.135175597947439829e-01 -6.149150155782445726e-01 -6.126121028025658388e-01
5.400000000000000355e+00 -6.015387063654638045e-01 -6.684969132195841546e-01 -6.220869348340459792e-01 -6.355176018603243548e-01 -6.488793940781303338e-01 -6.586018719136834676e-01 -6.620341595094142439e-01 -6.572552291528948043e-01 -6.593879938124996842e-01
5.500000000000000000e+00 -7.623925696787124950e-01 -7.451797494190347537e-01 -7.160343682753321781e-01 -6.881402823662089441e-01 -6.915353226825342592e-01 -6.993228757057941003e-01 -7.016567827237054633e-01 -6.980935833671114699e-01 -7.011019211403473061e-01
5.600000000000000533e+00 -7.420728246506236303e-01 -6.951310465703280927e-01 -7.362757922767839691e-01 -7.494923231913637185e-01 -7.351294911993421222e-01 -7.398041420080311292e-01 -7.432178958185897688e-01 -7.389564067230740552e-01 -7.412854789328355842e-01
5.700000000000000178e+00 -6.800286234208442471e-01 -7.662165569908407914e-01 -7.952750569812109260e-01 -7.995310264903076058e-01 -7.616835292192177809e-01 -7.893990268833105395e-01 -7.887040456674748734e-01 -7.794152991925290541e-01 -7.824903566178073033e-01
5.800000000000000711e+00 -8.498942878536444034e-01 -8.663008623469465874e-01 -8.076509428908619226e-01 -8.146664307634424729e-01 -8.237498291358710256e-01 -8.251827247930725306e-01 -8.161785985961077516e-01 -8.194183891425936839e-01 -8.199952503325731445e-01
5.900000000000000355e+00 -8.707480415815807007e-01 -7.911228023490411987e-01 -8.612702457430935210e-01 -8.404387313182246633e-01 -8.691366497436904259e-01 -8.456361710589737068e-01 -8.535889762813934079e-01 -8.509490287671002129e-01 -8.515000921275159840e-01
6.000000000000000000e+00 -8.404210221447216966e-01 -8.357375766082286717e-01 -8.821551193426454551e-01 -8.676342533715907246e-01 -8.961523285819527063e-01 -8.863885126392716529e-01 -8.829911170151281130e-01 -8.859930281773866767e-01 -8.859971673970064021e-01
6.100000000000000533e+00 -1.002543938042395499e+00 -8.846496370756278260e-01 -9.502728581406967301e-01 -9.259600666052126838e-01 -9.004880044968879282e-01 -9.121227866493487602e-01 -9.167038046240970628e-01 -9.144962117615965669e-01 -9.151473775700361690e-01
6.200000000000000178e+00 -9.252771926651743861e-01 -8.690944127072487424e-01 -9.799742911338207296e-01 -9.529431735301066020e-01 -9.423760231252010788e-01 -9.457271199124830385e-01 -9.387062432321752192e-01 -9.437257149541373735e-01 -9.418827603704141849e-01
6.300000000000000711e+00 -9.051592629810161217e-01 -8.991403000905363596e-01 -1.027429898807094455e+00 -9.570952732337185687e-01 -9.781086737294413247e-01 -9.643441688096274778e-01 -9.621895810190842502e-01 -9.668733967079738978e-01 -9.660400457897049264e-01
6.400000000000000355e+00 -1.060039270959876490e+00 -9.739334816097220404e-01 -9.905139357500740704e-01 -9.734467513958915408e-01 -9.782267158198006962e-01 -9.857594113767434996e-01 -9.901106058407607158e-01 -9.909572386781158038e-01 -9.866499232343123316e-01
6.500000000000000000e+00 -8.726908124024264080e-01 -1.051945850563146045e+00 -1.002243653400570311e+00 -1.022087834391654626e+00 -1.004266654457445451e+00 -9.917402939258136430e-01 -1.007264678694308468e+00 -1.006819583919374095e+00 -1.004388968679200689e+00
6.600000000000000533e+00 -8.544136516423833649e-01 -9.559994453820773730e-01 -1.102292763658817343e+00 -1.027030487069657827e+00 -1.026334232786232370e+00 -1.023639235669338454e+00 -1.017490289727130071e+00 -1.019318089420526707e+00 -1.020947820551061813e+00
6.700000000000000178e+00 -1.131201303128840596e+00 -9.686619671275426002e-01 -1.038846974679532131e+00 -1.049863842507220424e+00 -1.024123439808565239e+00 -1.032909657343623833e+00 -1.031499455608252624e+00 -1.031320372076283132e+00 -1.031973969800019875e+00
6.800000000000000711e+00 -1.256151488354899204e+00 -1.026157722553888485e+00 -1.047699618150408796e+00 -1.030805379274547962e+00 -1.034141926051123539e+00 -1.043917152073772003e+00 -1.045247343065125900e+00 -1.040072129652639843e+00 -1.042720757675883458e+00
6.900000000000000355e+00 -1.155615676351664955e+00 -8.994616695123448524e-01 -1.093729616745066080e+00 -1.059002212756276373e+00 -1.058952556492584129e+00 -1.053000367297428186e+00 -1.048404627461855476e+00 -1.048864780530190277e+00 -1.046977688953467212e+00
7.000000000000000000e+00 -8.670460945539368858e-01 -9.450572170698559038e-01 -1.000178392914530701e+00 -1.054678353737712682e+00 -1.059590444098194473e+00 -1.047115372268349054e+00 -1.051191591000784520e+00 -1.051969517270810783e+00 -1.050793131344956999e+00
7.100000000000000533e+00 -1.126657333411176465e+00 -9.692851143642813305e-01 -1.044460192643196006e+00 -1.019110640152139924e+00 -1.057125810200262528e+00 -1.055283631012133183e+00 -1.050837929619436784e+00 -1.055338595187796269e+00 -1.050528877573499553e+00
7.200000000000000178e+00 -1.014852130246427508e+00 -1.077641128272430970e+00 -1.039005650923218838e+00 -1.025393917646106878e+00 -1.053223030207536270e+00 -1.050301288420467882e+00 -1.047938520373520310e+00 -1.051542672325626482e+00 -1.049912884444564876e+00
7.300000000000000711e+00 -1.136223017514206068e+00 -1.035507967865157530e+00 -1.011830991778880806e+00 -1.070539973117252686e+00 -1.059510039680202631e+00 -1.045394804226189578e+00 -1.048210168929263331e+00 -1.044532842767870617e+00 -1.044832876235959107e+00
7.400000000000000355e+00 -8.983451479020391206e-01 -1.002174759893254219e+00 -1.005216665206018822e+00 -1.040124732925465700e+00 -1.040297862262882678e+00 -1.031219814993839190e+00 -1.045646824544046893e+00 -1.039726111851960288e+00 -1.037590086746633222e+00
7.500000000000000000e+00 -1.164568563662453871e+00 -1.065956905064137317e+00 -1.020475643590061487e+00 -1.034147871317299350e+00 -1.038245790299457294e+00 -1.019002788466922826e+00 -1.029525858938332483e+00 -1.027653505524193767e+00 -1.029435014881657562e+00
7.600000000000000533e+00 -1.175509146604206911e+00 -1.074138631846397907e+00 -1.051197326037911717e+00 -1.003813367059551487e+00 -1.015657935484522767e+00 -1.019888832390372535e+00 -1.021537354879944681e+00 -1.017539676444157770e+00 -1.018234696014570284e+00
7.700000000000000178e+00 -9.215194132309817432e-01 -1.033230313115673038e+00 -1.003000245816426439e+00 -1.010867746133401024e+00 -1.006068214628865753e+00 -1.006229816666184051e+00 -1.007127775739865339e+00 -1.004459596240892427e+00 -1.004055841406580996e+00
7.800000000000000711e+00 -1.015696336147158263e+00 -1.036858454732932922e+00 -9.921476092820581405e-01 -9.576586313212903656e-01 -9.997587773801513977e-01 -9.855810610519589732e-01 -9.944728739859373112e-01 -9.921886621128181982e-01 -9.928781813800205969e-01
7.900000000000000355e+00 -7.073082933568537456e-01 -1.112022383107972967e+00 -9.256755243443016701e-01 -9.623771338960818156e-01 -9.940251354044717935e-01 -9.882637226042882972e-01 -9.709946421721088461e-01 -9.756971425981525448e-01 -9.754090368169607839e-01
8.000000000000000000e+00 -1.115008042047842096e+00 -1.034870246353369660e+00 -9.378743745996603876e-01 -9.493938934292741605e-01 -9.695535694712305030e-01 -9.540196486583303326e-01 -9.631082236064607560e-01 -9.579247549844549514e-01 -9.590416335446380058e-01
8.099999999999999645e+00 -9.608889914306403268e-01 -9.772114750434168773e-01 -9.341149180103777150e-01 -9.391531258110127345e-01 -9.441339284124421471e-01 -9.448632820890200401e-01 -9.433385619777315823e-01 -9.444210295825081758e-01 -9.422913770075713735e-01
8.200000000000001066e+00 -9.418733447366540723e-01 -8.374795033404081046e-01 -8.980664019727916392e-01 -9.329099043363628940e-01 -9.207959664376866860e-01 -9.241941506941379059e-01 -9.218253191029123217e-01 -9.227275794542236786e-01 -9.245437652443780907e-01
8.300000000000000711e+00 -9.882690619969418666e-01 -9.215898659439543117e-01 -8.979323022683162181e-01 -8.929531266646892895e-01 -9.139029430213232441e-01 -8.961693960655400248e-01 -9.052141976090817277e-01 -9.008231807004488667e-01 -9.053475356623993386e-01
8.400000000000000355e+00 -9.389814323388100403e-01 -9.198550059711083637e-01 -9.640121551328322269e-01 -8.552333097804433182e-01 -8.727022430405295683e-01 -8.935697378084608289e-01 -8.861849633699009354e-01 -8.864083855185065364e-01 -8.867967545419117581e-01
8.500000000000000000e+00 -7.991245801624323741e-01 -8.184438319679016027e-01 -9.089120242097796787e-01 -8.887294346177355697e-01 -8.750333428424493798e-01 -8.681594516443337239e-01 -8.662410156822135665e-01 -8.706903491957884711e-01 -8.675959757616505952e-01
8.599999999999999645e+00 -8.733884513406090511e-01 -8.112777020923981341e-01 -8.662651901574246471e-01 -8.435417268536430369e-01 -8.571140187328820659e-01 -8.528648700363330448e-01 -8.598120553406283229e-01 -8.530330141361116558e-01 -8.526999089996794012e-01
8.700000000000001066e+00 -6.433763332777925337e-01 -8.314475288297550337e-01 -8.374971283620580298e-01 -8.390872924910154351e-01 -8.369285947140402415e-01 -8.397222596618783008e-01 -8.304068147102255937e-01 -8.357686984257448604e-01 -8.342436021157677573e-01
8.800000000000000711e+00 -1.003942175921348046e+00 -8.037921899255076053e-01 -8.311423514364785214e-01 -8.480557515955990944e-01 -8.186825409403654108e-01 -8.228036388144770452e-01 -8.202098699680042682e-01 -8.237852227717766818e-01 -8.210073156970842945e-01
8.900000000000000355e+00 -8.219015651698710068e-01 -8.503792478240840280e-01 -7.703888742717862614e-01 -7.963447846702731425e-01 -8.094154704851278526e-01 -8.171941840261449652e-01 -8.022561478102304688e-01 -8.039462128799533813e-01 -8.049087061980578772e-01
9.000000000000000000e+00 -7.926905334704271722e-01 -8.412424161952363200e-01 -7.819402375230829483e-01 -8.108599791731652129e-01 -7.999588958973727904e-01 -7.905348505192275610e-01 -7.909669755583709216e-01 -7.928849951181221600e-01 -7.936705387905598208e-01
9.099999999999999645e+00 -8.036363563089298223e-01 -8.108048453144687251e-01 -8.140538630093789862e-01 -7.718865011352983307e-01 -7.989009910614990329e-01 -7.847682421710329148e-01 -7.807271518207929972e-01 -7.842482840793532084e-01 -7.820772343618453970e-01
9.200000000000001066e+00 -5.982472234163053182e-01 -7.472795206144141611e-01 -6.992195916330830041e-01 -7.582888695188707562e-01 -7.688197482616609957e-01 -7.653064361294438234e-01 -7.713574253735855368e-01 -7.767529249204110364e-01 -7.712500628567238170e-01
9.300000000000000711e+00 -8.538427604456348963e-01 -8.348142578201960262e-01 -7.492683188589130960e-01 -7.996160262036748900e-01 -7.664606902801294197e-01 -7.605715847871562518e-01 -7.621967047086285474e-01 -7.663374653284121818e-01 -7.661514242034437316e-01
9.400000000000000355e+00 -6.875572024413023620e-01 -8.387213874270923464e-01 -7.359471635498787689e-01 -7.356259013646792022e-01 -7.622875570908146381e-01 -7.616836530214606826e-01 -7.603266398450975183e-01 -7.615794967373276103e-01 -7.612025486038230815e-01
9.500000000000000000e+00 -6.951962712723287474e-01 -8.980453157658470076e-01 -7.737792107006388198e-01 -7.734458679429346839e-01 -7.570406468716787129e-01 -7.584569214275374005e-01 -7.579499702222388668e-01 -7.563307892947850331e-01 -7.578540674430438440e-01
9.600000000000001421e+00 -7.017184916811236572e-01 -7.458413766887682650e-01 -6.898563174397638331e-01 -7.370557865093686489e-01 -7.547092476887851120e-01 -7.628649003233930470e-01 -7.519177824514332587e-01 -7.572961096176176188e-01 -7.578787050092201660e-01
9.700000000000001066e+00 -7.794776312232963855e-01 -8.275026758592521903e-01 -7.635646642053486310e-01 -7.690265294894035319e-01 -7.548909592154334769e-01 -7.677390775860443162e-01 -7.568051108507095615e-01 -7.604383071221078039e-01 -7.600506574772684099e-01
9.800000000000000711e+00 -8.001262529976702620e-01 -7.946224942955431025e-01 -8.152753935373958649e-01 -7.593830477098229004e-01 -7.620725996748591857e-01 -7.610263907419808627e-01 -7.632599054037930708e-01 -7.679661578763659069e-01 -7.667158736939876373e-01
9.900000000000000355e+00 -6.252840885038989382e-01 -7.279574148524250443e-01 -7.505612431473301926e-01 -7.953731580994610750e-01 -7.735025086544979889e-01 -7.654873360030898244e-01 -7.700973402911774901e-01 -7.721487066865447835e-01 -7.716213978083609204e-01
1.000000000000000000e+01 -8.566882726292727179e-01 -7.462118921946995220e-01 -7.921948924612326470e-01 -7.813279283375802464e-01 -7.851276803553977057e-01 -7.909718338355363754e-01 -7.832835919488236875e-01 -7.821231561829258272e-01 -7.842806495233412001e-01
